,url
4958,https://www.sozcu.com.tr/spor/diger-sporlar/toprak-razgatlioglu-portekizde-ikinci-oldu-7817049/
4959,https://www.sozcu.com.tr/spor/futbol/liverpool-newcastle-united-deplasmaninda-10-kisi-kaldiktan-sonra-darwin-nunezin-golleriyle-geri-dondu-7785196/
4960,https://www.sozcu.com.tr/spor/dunyadan-spor/turk-futbolu-transferde-yine-eksiye-dustu-7804243/
4961,https://www.sozcu.com.tr/2023/gundem/madenciler-aclik-grevine-basladi-7791054/
4962,https://www.sozcu.com.tr/spor/diger-sporlar/seyirlik-kule-milyonlarca-lira-harcandi-ama-7786095/
4963,https://www.sozcu.com.tr/2023/gundem/izmirde-6-yasindaki-kerem-insaat-havuzunda-oldu-7798685/
4964,https://www.sozcu.com.tr/2023/dunya/isvecte-pkk-eylemi-7816965/
4965,https://www.sozcu.com.tr/2023/egitim/ortaokul-ve-liselerde-ortak-sinav-ne-zaman-nasil-yapilacak-7808095/
4966,https://www.sozcu.com.tr/spor/futbol/bjelica-trezeguetde-kirik-var-faul-bile-verilmedi-7777854/
4967,https://www.sozcu.com.tr/spor/futbol/ilhan-palut-trabzonspor-taraftari-uzulmustur-ama-7784567/
4968,https://www.sozcu.com.tr/2023/gundem/kilicdaroglundan-ozgur-ozelin-adayligiyla-ilgili-aciklama-7802357/
4969,https://www.sozcu.com.tr/2023/gundem/ataturkun-fotografina-uygunsuz-hareketler-yapan-supheli-tutuklandi-7808149/
4970,https://www.sozcu.com.tr/2023/gundem/saganak-kenti-esir-aldi-39-ev-tahliye-edildi-7786191/
4971,https://www.sozcu.com.tr/2023/gundem/mevlid-kandili-mesajlari-en-guzel-resimli-anlamli-mevlid-kandili-mesajlari-7812775/
4972,https://www.sozcu.com.tr/2023/dunya/meksikada-iki-yolcu-ucagi-carpisti-cok-sayida-olu-var-7812933/
4973,https://www.sozcu.com.tr/2023/dunya/erdogan-amerikan-televizyon-kanali-pbse-konustu-7806541/
4974,https://www.sozcu.com.tr/spor/dunyadan-spor/bosna-hersekte-meho-kodro-ile-yollar-ayrildi-7809229/
4975,https://www.sozcu.com.tr/2023/gundem/aranan-iki-terorist-etkisiz-hale-getirildi-7811835/
4976,https://www.sozcu.com.tr/spor/futbol/barcelona-cadizi-ilkay-gundogan-asistiyle-yikti-7778506/
4977,https://www.sozcu.com.tr/spor/futbol/amed-sportif-faaliyetlerde-su-kaynakli-rahatsizlanma-kirsehirspor-maci-iptal-7771693/
4978,https://www.sozcu.com.tr/2023/dunya/iranda-8-kisi-idam-edildi-7779889/
4979,https://www.sozcu.com.tr/spor/futbol/samsunspor-hocasi-huseyin-eroglu-sabir-ve-destek-istedi-7807254/
4980,https://www.sozcu.com.tr/2023/gunun-icinden/tirin-dorsesinden-39-kacak-gocmen-cikti-7789045/
4981,https://www.sozcu.com.tr/2023/gundem/nigdede-trafik-kazasi-baba-ile-oglunu-olum-ayirdi-7810143/
4982,https://www.sozcu.com.tr/2023/gundem/4-yavru-ceylani-jandarma-son-anda-kurtardi-7801285/
4983,https://www.sozcu.com.tr/2023/ekonomi/gazpromun-dogalgaz-uretimi-azaldi-7815300/
4984,https://www.sozcu.com.tr/2023/gunun-icinden/kestigi-agac-canini-aldi-7785209/
4985,https://www.sozcu.com.tr/2023/gundem/chpli-salici-gecen-ay-182-isci-calisirken-yasamini-yitirdi-7772784/
4986,https://www.sozcu.com.tr/2023/gundem/mardinde-dehset-cocuklarini-odaya-kilitledi-esini-5-yerinden-bicakladi-intihara-kalkisti-7779473/
4987,https://www.sozcu.com.tr/spor/diger-sporlar/filenin-efeleri-olimpiyat-icin-parkeye-cikacak-7815007/
4988,https://www.sozcu.com.tr/spor/dunyadan-spor/koke-her-an-oldurulebilirim-ama-korkmuyorum-7800160/
4989,https://www.sozcu.com.tr/spor/futbol/volkan-demirel-kim-olursa-olsun-7775540/
4990,https://www.sozcu.com.tr/2023/ekonomi/internetten-alisveris-yapanlarin-yuzde-271i-siparislerinde-sorun-yasadi-7786567/
4991,https://www.sozcu.com.tr/spor/futbol/galatasarayda-avrupa-yaniltti-lig-icin-erken-uyari-7771947/
4992,https://www.sozcu.com.tr/2023/yazarlar/yucel-ari/100-yil-sirri-7803936/
4993,https://www.sozcu.com.tr/2023/teknoloji/bu-yil-e-devlete-giris-sayisi-aciklandi-7779427/
4994,https://www.sozcu.com.tr/spor/futbol/icardi-galatasarayi-tek-basina-sirtliyor-tete-ilk-kez-sahada-7781728/
4995,https://www.sozcu.com.tr/spor/futbol/turkiye-kupasinda-kura-tarihi-aciklandi-7803690/
4996,https://www.sozcu.com.tr/spor/diger-sporlar/kuzey-tuncelli-800-metre-serbestte-dunya-sampiyonu-oldu-7795286/
4997,https://www.sozcu.com.tr/2023/gundem/mansur-yavastan-ogrencilere-cagri-7809182/
4998,https://www.sozcu.com.tr/2023/dunya/kolombiya-cumhurbaskani-ile-arjantinli-siyasetci-birbirine-girdi-7787457/
4999,https://www.sozcu.com.tr/2023/gundem/tarim-iscilerini-tasiyan-arac-kaza-yapti-1-olu-7772647/
5000,https://www.sozcu.com.tr/spor/futbol/besiktas-baskani-ahmet-nur-cebiden-play-off-ve-senol-gunes-salih-ucan-sozleri-7814929/
5001,https://www.sozcu.com.tr/2023/ekonomi/yeni-vergi-zamlari-mi-geliyor-cevdet-yilmaz-acikladi-7804088/
5002,https://www.sozcu.com.tr/2023/gunun-icinden/boluda-yaya-gecidinde-kaza-2-polis-yarali-7799546/
5003,https://www.sozcu.com.tr/2023/yazarlar/devrim-demirel/masallar-7810259/
5004,https://www.sozcu.com.tr/2023/gundem/aksener-kac-kilo-ettigimizi-bu-secimde-gorecegiz-7791998/
5005,https://www.sozcu.com.tr/2023/teknoloji/sozcu-whatsapp-kanali-acildi-7808627/
5006,https://www.sozcu.com.tr/2023/gunun-icinden/mardindeki-yanginda-25-hektar-alan-zarar-gordu-7772684/
5007,https://www.sozcu.com.tr/2023/gundem/muglada-havlu-hareketi-kiyilar-halka-geri-verilmeli-7798649/
5008,https://www.sozcu.com.tr/2023/gundem/istanbul-icin-saganak-uyarisi-2-7790004/
5009,https://www.sozcu.com.tr/2023/gundem/murat-karayalcindan-kilicdarogluna-mektup-detaylarini-ilk-kez-sozcu-tvde-anlatti-7770314/
5010,https://www.sozcu.com.tr/2023/gundem/17-yasindaki-genc-kizin-cesedi-insaatta-bulundu-7785558/
5011,https://www.sozcu.com.tr/2023/yazarlar/ercan-taner/cesur-ol-kuntz-7797539/
5012,https://www.sozcu.com.tr/2023/gunun-icinden/manavgat-liman-baskanina-rusvet-gozaltisi-7776844/
5013,https://www.sozcu.com.tr/2023/gundem/umit-ozdagdan-halil-konakci-hakkinda-suc-duyurusu-7772242/
5014,https://www.sozcu.com.tr/spor/dunyadan-spor/hoffenheimda-ozan-kabak-golle-szalai-moralsiz-basladi-7777594/
5015,https://www.sozcu.com.tr/2023/ekonomi/abdde-tuketici-guveni-dustu-7813376/
5016,https://www.sozcu.com.tr/2023/gunun-icinden/tekirdagda-arac-beton-bloga-carpti-anne-oldu-bebegi-agir-yarali-7779035/
5017,https://www.sozcu.com.tr/2023/gundem/esi-sokakta-gozunun-oldurulen-kadin-cinayet-goz-gore-gore-islendi-7805832/
5018,https://www.sozcu.com.tr/2023/gundem/sahin-alacak-halimiz-yok-ya-diyen-akpli-baskan-tekrar-aday-olmak-istiyor-7806310/
5019,https://www.sozcu.com.tr/spor/futbol/besiktastan-aciklama-emek-hirsizlari-bunun-hesabini-vereceksiniz-7778564/
5020,https://www.sozcu.com.tr/2023/gunun-icinden/eski-muhtar-agabeyini-vurdu-300e-yakin-sacma-7792462/
5021,https://www.sozcu.com.tr/2023/gunun-icinden/maganda-kursunu-basina-isabet-etti-7817110/
5022,https://www.sozcu.com.tr/2023/gunun-icinden/msb-yunanistana-gecmeye-calisan-9u-feto-mensubu-16-kisi-yakalandi-7784089/
5023,https://www.sozcu.com.tr/2023/yazarlar/mehmet-yasin/tas-corbasi-uc-kisilik-7773957/
5024,https://www.sozcu.com.tr/2023/teknoloji/hindistan-ayin-guney-kutbunda-cesitli-elementlerin-varligini-tespit-etti-7787381/
5025,https://www.sozcu.com.tr/spor/futbol/genk-adana-demirspor-maci-canli-yayin-uefa-avrupa-konferans-ligi-7782541/
5026,https://www.sozcu.com.tr/2023/ekonomi/fitch-gelismekte-olan-ekonomilerin-attigi-faiz-adimlarinda-farklilasma-var-7782330/
5027,https://www.sozcu.com.tr/2023/gundem/rizeyi-saganak-vurdu-evler-bosaltiliyor-7779410/
5028,https://www.sozcu.com.tr/2023/dunya/mucize-kurtulus-30-metre-yuksekten-dustu-kurtuldu-7772395/
5029,https://www.sozcu.com.tr/2023/egitim/milyarlarca-lira-yurtdisina-ucmus-7782767/
5030,https://www.sozcu.com.tr/2023/gundem/istanbulda-ele-gecirildi-hepsi-canta-olacakti-timsah-deve-kusu-yilan-7811048/
5031,https://www.sozcu.com.tr/2023/dunya/kadin-cerrahlarla-ilgili-kan-donduran-arastirma-cinsel-saldiriya-maruz-kalmislar-7800928/
5032,https://www.sozcu.com.tr/2023/gundem/istanbulda-fidye-icin-kucuk-kizi-kacirdilar-7789050/
5033,https://www.sozcu.com.tr/spor/futbol/transferin-durgun-takimi-besiktas-7771431/
5034,https://www.sozcu.com.tr/2023/gundem/sus-havuzunda-dehset-2-kardes-yogun-bakimda-7773841/
5035,https://www.sozcu.com.tr/2023/gunun-icinden/arnavutkoyde-cinar-agaci-devrildi-yoldan-gecenler-kil-payi-kurtuldu-7777424/
5036,https://www.sozcu.com.tr/spor/futbol/galatasaray-young-boys-ve-braga-uefa-sampiyonlar-ligine-yukseldi-7787395/
5037,https://www.sozcu.com.tr/spor/futbol/okan-buruktan-kalite-vurgusu-bizle-birlikte-olmayacaklar-7771198/
5038,https://www.sozcu.com.tr/2023/gundem/ankara-mamakta-patlama-olu-ve-yaralilar-var-7815646/
5039,https://www.sozcu.com.tr/spor/diger-sporlar/filenin-sultanlari-almanyaya-gitti-7772611/
5040,https://www.sozcu.com.tr/2023/dunya/okullar-acildi-covid-19-vakalari-artmaya-basladi-7803259/
5041,https://www.sozcu.com.tr/2023/dunya/musuldaki-dugun-salonunda-yangin-100-olu-500-yarali-7813645/
5042,https://www.sozcu.com.tr/2023/gundem/sahillerde-denizanasi-yogunlugu-bazi-plajlar-bos-kaldi-7776564/
5043,https://www.sozcu.com.tr/2023/yazarlar/mehmet-yasin/sogansiz-yemek-olmaz-2-7807413/
5044,https://www.sozcu.com.tr/2023/ekonomi/fitch-pirinc-fiyatlari-daha-da-yukselebilir-7772060/
5045,https://www.sozcu.com.tr/2023/gunun-icinden/ankarada-babasinin-otomobilini-sollamak-isterken-kazaya-neden-oldu-6-yarali-7816508/
5046,https://www.sozcu.com.tr/2023/dunya/yillarca-kacmisti-unlu-mafya-babasi-oldu-7811819/
5047,https://www.sozcu.com.tr/spor/futbol/nenad-bjelica-galibiyetin-sifresini-acikladi-7805537/
5048,https://www.sozcu.com.tr/2023/gundem/konyada-2-genc-kiz-sevgililerine-mesaj-gonderip-intihar-etti-7803142/
5049,https://www.sozcu.com.tr/spor/futbol/fredrik-midtsjo-pendikspora-transfer-oldu-galatasaraya-bonservis-geliri-7796282/
5050,https://www.sozcu.com.tr/2023/gunun-icinden/fren-yerine-gaza-basti-dukkana-girdi-7773399/
5051,https://www.sozcu.com.tr/spor/futbol/besiktas-baskani-ahmet-nur-cebiye-400-bin-tl-para-cezasi-7796127/
5052,https://www.sozcu.com.tr/2023/ekonomi/hamsi-avciligi-tamamen-durdurulmali-7804298/
5053,https://www.sozcu.com.tr/2023/gundem/avukatlari-acikladi-can-atalay-aymye-basvuruda-bulundu-7774863/
5054,https://www.sozcu.com.tr/2023/dunya/dodi-al-fayedin-babasi-mohamed-al-fayed-94-yasinda-yasamini-yitirdi-7790778/
5055,https://www.sozcu.com.tr/2023/gundem/yangin-8-evi-kule-cevirdi-7805173/
5056,https://www.sozcu.com.tr/spor/futbol/okan-buruk-galatasarayin-onunu-kesmek-icin-7817220/
5057,https://www.sozcu.com.tr/2023/gundem/sokak-ortasinda-kadina-siddet-2-7792603/
5058,https://www.sozcu.com.tr/2023/gundem/viyaduk-cesedi-bulunmustu-tip-fakultesi-ogrencisi-enesin-otopsi-raporu-ortaya-cikti-7792416/
5059,https://www.sozcu.com.tr/2023/gundem/kilicdaroglu-biz-haziriz-ak-parti-mhp-hazir-mi-7783506/
5060,https://www.sozcu.com.tr/2023/gundem/sabanci-ciftinin-gecirdigi-bot-kazasinin-detaylari-belli-oldu-7783537/
5061,https://www.sozcu.com.tr/2023/gundem/tufekle-oynayan-8-yasindaki-cocuk-annesini-oldurdu-7786021/
5062,https://www.sozcu.com.tr/2023/gunun-icinden/izmir-merkezli-pkk-operasyonunda-32-gozalti-7773437/
5063,https://www.sozcu.com.tr/2023/yazarlar/yasin-yildirim/kabusa-ramak-kala-7808379/
5064,https://www.sozcu.com.tr/spor/diger-sporlar/cev-erkekler-avrupa-sampiyonasi-filenin-efeleri-romanyaya-maglup-oldu-7790292/
5065,https://www.sozcu.com.tr/2023/gunun-icinden/tekne-bakimi-yaparken-elektrige-kapilarak-can-verdi-7799402/
5066,https://www.sozcu.com.tr/2023/gundem/matbaacilar-sitesinde-yangin-7809042/
5067,https://www.sozcu.com.tr/2023/saglik/uzmanlar-uyardi-yemek-secen-cocuklar-ilerisi-icin-tehlike-olusturuyor-7797701/
5068,https://www.sozcu.com.tr/2023/gundem/su-sorunu-yasayan-istanbul-icin-yeni-baraj-7802858/
5069,https://www.sozcu.com.tr/2023/ekonomi/kredi-kartlari-alarm-veriyor-7802014/
5070,https://www.sozcu.com.tr/2023/gunun-icinden/150-yillik-cinar-cipin-ustune-devrildi-3-kisi-kurtarildi-7798696/
5071,https://www.sozcu.com.tr/2023/saglik/yag-yakmak-icin-birebir-egzersiz-icin-en-uygun-zaman-dilimi-tespit-edildi-7807602/
5072,https://www.sozcu.com.tr/spor/futbol/canli-izle-trabzonspor-besiktas-maci-canli-yayin-2-7805305/
5073,https://www.sozcu.com.tr/spor/futbol/fatih-tekke-organizasyonda-hicbir-problem-yok-7810173/
5074,https://www.sozcu.com.tr/2023/gundem/canakkalede-yildirim-dustu-iki-bolgede-yangin-cikti-7814244/
5075,https://www.sozcu.com.tr/spor/futbol/genclerbirligi-manisa-fk-macinda-galip-yok-7817142/
5076,https://www.sozcu.com.tr/2023/gunun-icinden/otomobil-devrildi-1-cocuk-oldu-3-yarali-7783236/
5077,https://www.sozcu.com.tr/2023/gundem/sosyal-medyada-istismara-ugradigini-belirten-cocuk-koruma-altina-alindi-7774026/
5078,https://www.sozcu.com.tr/2023/dunya/avrupada-daha-fazla-gocmeni-turkiyeye-gonderme-arayisi-7816610/
5079,https://www.sozcu.com.tr/2023/dunya/guney-kore-lideri-ulkemiz-komunizm-tehdidi-altinda-7789802/
5080,https://www.sozcu.com.tr/spor/dunyadan-spor/manchester-united-fiorentinadan-sofyan-amrabati-kiraladi-7790777/
5081,https://www.sozcu.com.tr/2023/gundem/otomobil-sarampole-devrildi-baba-ogul-oldu-7788919/
5082,https://www.sozcu.com.tr/2023/emlak/emlak-vergisine-esas-olacak-bina-insaat-maliyetleri-belirlendi-7788603/
5083,https://www.sozcu.com.tr/2023/gundem/adanada-otomobil-ucuruma-devrildi-4-olu-3-yarali-7784096/
5084,https://www.sozcu.com.tr/2023/gundem/eski-es-kabus-biber-gaziyla-kurtulmustu-kadinlara-seslendi-korkmayin-7770828/
5085,https://www.sozcu.com.tr/2023/gundem/suslu-kadinlar-bisiklete-bindi-yollar-rengarenk-oldu-7805343/
5086,https://www.sozcu.com.tr/2023/dunya/israil-abd-ile-bazi-ulkelerle-normallesmeyi-gorusuyor-7788464/
5087,https://www.sozcu.com.tr/spor/basketbol/2023-fiba-dunya-kupasi-finalinde-sirbistani-yenen-almanya-sampiyonluga-ulasti-7798684/
5088,https://www.sozcu.com.tr/2023/gundem/30-yil-sonra-yeniden-yasandi-ayni-tarlada-kardesini-oldurdu-7801084/
5089,https://www.sozcu.com.tr/2023/gunun-icinden/denizde-kaybolan-dalgicin-cesedi-bulundu-7809114/
5090,https://www.sozcu.com.tr/2023/gundem/kilicdaroglu-sozcu-tvye-konustu-ekrem-imamoglu-adayimizdir-7800752/
5091,https://www.sozcu.com.tr/2023/gundem/duyguyu-4uncu-kattan-attigi-iddia-edilen-avukat-gozaltinda-7773388/
5092,https://www.sozcu.com.tr/2023/ekonomi/abddeki-otomotiv-sendikasi-grevleri-artirmaya-hazirlaniyor-7806775/
5093,https://www.sozcu.com.tr/2023/gundem/chpden-yerel-secim-aciklamasi-7799648/
5094,https://www.sozcu.com.tr/spor/dunyadan-spor/liverpool-suudi-arabistandan-gelen-cilgin-mohamed-salah-teklifini-reddetti-7790051/
5095,https://www.sozcu.com.tr/2023/gundem/akillara-durgunluk-veren-olay-kefen-acilinca-hayatinin-sokunu-yasadi-7790114/
5096,https://www.sozcu.com.tr/2023/ekonomi/iraktan-turkiyeye-petrol-akisi-ne-zaman-baslayacak-7793891/
5097,https://www.sozcu.com.tr/2023/dunya/denizde-tehlikeli-yakinlasma-savas-gemileri-karsi-karsiya-geldi-7796301/
5098,https://www.sozcu.com.tr/2023/gundem/suudi-insaat-sirketine-kamulastirma-kalkani-7791366/
5099,https://www.sozcu.com.tr/2023/gundem/istanbula-su-saglayan-10-barajin-6sinda-korkutan-oran-7773331/
5100,https://www.sozcu.com.tr/2023/dunya/bmden-rusya-tepki-secimlerin-yasal-zemini-yok-7797204/
5101,https://www.sozcu.com.tr/2023/egitim/bogazici-hapishanesi-7811970/
5102,https://www.sozcu.com.tr/2023/teknoloji/nasa-en-sicak-bes-temmuz-ayi-son-bes-yilda-yasandi-7773567/
5103,https://www.sozcu.com.tr/spor/futbol/miami-sampiyon-oldu-messi-tarihe-gecti-7777975/
5104,https://www.sozcu.com.tr/2023/gundem/pazara-cikan-isyan-ediyor-iktidarin-pahaliliktan-haberi-yok-7775253/
5105,https://www.sozcu.com.tr/2023/gundem/kilicdaroglundan-30-agustos-mesaji-4-7787346/
5106,https://www.sozcu.com.tr/2023/gundem/siginmaci-diye-8-yildir-ulkemizde-yasiyor-ama-ust-duzey-terorist-cikti-7778701/
5107,https://www.sozcu.com.tr/2023/gundem/ziraatin-tabelalarindan-t-c-tek-tek-kaldiriliyor-7792233/
5108,https://www.sozcu.com.tr/2023/gundem/balik-insaat-iscilerini-zehirledi-7811749/
5109,https://www.sozcu.com.tr/2023/ekonomi/bookinge-abden-kotu-haber-7812220/
5110,https://www.sozcu.com.tr/2023/gundem/kirklarelindeki-sel-afetinde-5-can-gitti-kayip-kisi-havadan-ve-karadan-araniyor-7795464/
5111,https://www.sozcu.com.tr/2023/gundem/16-yasindaki-cocuk-agabeyini-oldurdu-2-7787980/
5112,https://www.sozcu.com.tr/spor/futbol/kasimpasada-protokol-tribunu-karisti-yumruk-yumruga-kavga-cikti-7771100/
5113,https://www.sozcu.com.tr/spor/futbol/al-nassrda-anderson-talisca-kadro-disi-birakildi-7778165/
5114,https://www.sozcu.com.tr/2023/dunya/suriyede-pkk-arap-asireti-catismasinda-yeni-gelisme-7801699/
5115,https://www.sozcu.com.tr/2023/dunya/sengen-istatistikleri-turkiyeye-verilen-ret-oranlarini-ortaya-koydu-7774199/
5116,https://www.sozcu.com.tr/2023/gundem/deprem-oldu-naci-gorur-uyardi-7778094/
5117,https://www.sozcu.com.tr/2023/dunya/ukrayna-guzellik-yarismasinda-savas-krizi-rusya-yanlisi-adaylar-diskalifiye-oldu-7802051/
5118,https://www.sozcu.com.tr/2023/yazarlar/yucel-ari/hepiniz-utancinizla-yasayin-7800849/
5119,https://www.sozcu.com.tr/spor/futbol/galatasarayin-sampiyonlar-ligi-play-off-turundaki-rakibi-molde-oldu-7773992/
5120,https://www.sozcu.com.tr/2023/gunun-icinden/batmanda-2-kardes-olumden-dondu-7778313/
5121,https://www.sozcu.com.tr/spor/futbol/gabri-veiga-napoliyi-reddetti-al-ahli-ile-anlasti-7784246/
5122,https://www.sozcu.com.tr/spor/futbol/nenad-bjelica-besiktas-macina-tam-olarak-haziriz-7803594/
5123,https://www.sozcu.com.tr/2023/gunun-icinden/polisten-kacti-yakalanacagini-anlayinca-intihar-etti-7808434/
5124,https://www.sozcu.com.tr/2023/saglik/grip-degil-corona-degil-uzmanindan-super-enfeksiyon-uyarisi-7796751/
5125,https://www.sozcu.com.tr/2023/gundem/yspden-tbmmye-olaganustu-toplanti-cagrisi-7795068/
5126,https://www.sozcu.com.tr/spor/futbol/fifa-kadinlar-dunya-kupasinda-ispanya-ingiltere-finali-7777294/
5127,https://www.sozcu.com.tr/2023/gundem/vanda-gocmen-tasiyan-otobus-devrildi-5-olu-30-yarali-7805039/
5128,https://www.sozcu.com.tr/spor/dunyadan-spor/paris-saint-germainde-flas-kylian-mbappe-gelismesi-7776872/
5129,https://www.sozcu.com.tr/spor/futbol/kayserispor-samsunsporu-2-1-yenerek-super-ligdeki-ilk-galibiyetini-aldi-7785235/
5130,https://www.sozcu.com.tr/spor/futbol/mehmet-ozhasekiden-kayserispor-transfer-tahtasi-aciklamasi-10-gun-icinde-acariz-7775912/
5131,https://www.sozcu.com.tr/2023/gunun-icinden/bos-yol-yerine-kaldirimdan-gitti-7799401/
5132,https://www.sozcu.com.tr/2023/gundem/manisada-trafik-kazasi-kari-koca-hayatini-kaybetti-ogullari-yaralandi-7804541/
5133,https://www.sozcu.com.tr/2023/gundem/afyonkarahisarda-tartistigi-iki-dayisini-pompali-tufekle-vurdu-1-olu-1-yarali-7795329/
5134,https://www.sozcu.com.tr/2023/gunun-icinden/dugune-giden-cift-aracin-altinda-can-verdi-7798202/
5135,https://www.sozcu.com.tr/2023/dunya/japonyada-son-125-yilin-en-sicak-yaz-mevsimi-yasandi-7790624/
5136,https://www.sozcu.com.tr/spor/diger-sporlar/aydinda-kaybolan-sporcu-nesibe-bodrumda-araniyor-7788250/
5137,https://www.sozcu.com.tr/2023/teknoloji/instagramda-engellendiginizi-nasil-anlarsaniz-7809810/
5138,https://www.sozcu.com.tr/2023/gundem/sen-misin-iktidari-elestiren-7797398/
5139,https://www.sozcu.com.tr/2023/gundem/hamile-ese-cinsel-saldiri-davasinda-yeni-gelisme-7809598/
5140,https://www.sozcu.com.tr/spor/futbol/goztepeye-danimarkali-savunmaci-7780515/
5141,https://www.sozcu.com.tr/2023/ekonomi/toplu-sozlesme-zammi-icin-memura-teklif-ne-kadar-7775725/
5142,https://www.sozcu.com.tr/2023/dunya/filistinden-cok-sert-uyari-israil-bedelini-oder-7785305/
5143,https://www.sozcu.com.tr/2023/gundem/arazi-sulama-kavgasi-1-olu-2-yarali-7789977/
5144,https://www.sozcu.com.tr/2023/dunya/mahsa-emininin-babasina-suikast-girisimi-7804646/
5145,https://www.sozcu.com.tr/2023/dunya/ermenistan-basbakani-pasinyan-rusyadan-umudu-kesti-7801900/
5146,https://www.sozcu.com.tr/2023/gundem/besiktas-belediye-baskan-yardimcisi-ender-topcuoglu-hayatini-kaybetti-7778737/
5147,https://www.sozcu.com.tr/spor/futbol/uefa-super-kupanin-sahibi-manchester-city-oldu-7775115/
5148,https://www.sozcu.com.tr/2023/yazarlar/emin-colasan/sayistay-raporlari-bize-pislikleri-gosteriyor-7810190/
5149,https://www.sozcu.com.tr/2023/gundem/muharrem-inceden-meral-aksenere-ziyaret-7795080/
5150,https://www.sozcu.com.tr/spor/futbol/super-ligde-ikinci-teknik-direktor-ayriligi-erdal-gunes-7792978/
5151,https://www.sozcu.com.tr/2023/ekonomi/avustralyada-grev-riski-azaldi-avrupa-dogalgaz-fiyatlari-dustu-7781881/
5152,https://www.sozcu.com.tr/2023/gunun-icinden/mardinde-annesini-hastaneye-goturen-kadin-hastanelik-oldu-7798713/
5153,https://www.sozcu.com.tr/spor/futbol/tuncay-sanli-sakaryasporda-yeniden-teknik-direktor-7792747/
5154,https://www.sozcu.com.tr/2023/dunya/ofkeli-komsu-dehset-sacti-kapinin-altindan-kimyasal-sikti-7784998/
5155,https://www.sozcu.com.tr/spor/futbol/2024-afrika-uluslar-kupasina-katilacak-super-lig-oyunculari-belli-oldu-7801450/
5156,https://www.sozcu.com.tr/2023/gundem/ogrenci-servisi-kaza-yapti-olu-ve-yaralilar-var-7813388/
5157,https://www.sozcu.com.tr/spor/futbol/antalyasporlu-naldonun-ailesi-antalyada-kaza-gecirdi-1i-agir-5-yarali-7795932/
5158,https://www.sozcu.com.tr/2023/dunya/yuzsuzlugun-boylesi-sokagin-ortasinda-cinsel-iliskiye-girdiler-7814588/
5159,https://www.sozcu.com.tr/2023/gundem/4-universiteye-126-akademisyen-alinacak-7799924/
5160,https://www.sozcu.com.tr/2023/dunya/yolcu-otobusune-saldiri-8-universite-ogrencisi-kacirildi-7779415/
5161,https://www.sozcu.com.tr/2023/gundem/akpli-belediye-bir-doga-harikasini-boyle-katledildi-7774208/
5162,https://www.sozcu.com.tr/2023/gundem/universitenin-yok-aski-ihtiyaci-olan-araclari-vermis-7808793/
5163,https://www.sozcu.com.tr/2023/gundem/alinmadiklari-gece-kulubune-kursun-yagdirdilar-polisle-catistilar-7799157/
5164,https://www.sozcu.com.tr/2023/saglik/antibiyotik-direncinde-buyuk-tehlike-bazi-enfeksiyonlarda-antibiyotik-oncesi-caglari-yasiyoruz-7811065/
5165,https://www.sozcu.com.tr/2023/ekonomi/turkiye-kamu-sen-genel-baskani-kahveciden-toplu-sozlesme-aciklamasi-7775612/
5166,https://www.sozcu.com.tr/2023/dunya/zelenskiyden-cok-konusulacak-rusya-iddiasi-dunyanin-dikkatini-dagitmaya-calisiyorlar-7790351/
5167,https://www.sozcu.com.tr/2023/gunun-icinden/urgupte-sicak-hava-balonu-minareye-carpti-7795834/
5168,https://www.sozcu.com.tr/2023/gundem/istanbulda-pazar-gunu-bazi-yollar-trafige-kapatilacak-2-7816768/
5169,https://www.sozcu.com.tr/2023/gundem/kadikoyde-aracin-ustune-devrilen-agac-51-daireyi-icralik-etti-7801234/
5170,https://www.sozcu.com.tr/2023/gundem/ayhan-bora-kaplan-hakkinda-yeni-gelisme-7803283/
5171,https://www.sozcu.com.tr/spor/dunyadan-spor/al-hilal-aleksandar-mitrovici-rekor-bedelle-kadrosuna-katti-7777812/
5172,https://www.sozcu.com.tr/2023/gundem/bahcede-yaktigi-atesin-icine-dusup-oldu-7779088/
5173,https://www.sozcu.com.tr/2023/ekonomi/turk-harb-is-uyesi-2-bin-500-kisi-meydana-indi-bicak-kemige-dayandi-7782206/
5174,https://www.sozcu.com.tr/spor/futbol/uefa-uluslar-ligi-a-milli-kadin-futbol-takimi-aday-kadrosu-belli-oldu-7802652/
5175,https://www.sozcu.com.tr/2023/gundem/chpli-baskan-yapti-akpli-baskan-satti-7777210/
5176,https://www.sozcu.com.tr/2023/gundem/tur-otobusu-devrildi-3u-agir-26-yarali-7785050/
5177,https://www.sozcu.com.tr/2023/ekonomi/universitelilerin-cilesi-bitmiyor-barinmadan-sonra-beslenme-krizi-7812971/
5178,https://www.sozcu.com.tr/2023/gunun-icinden/kavsakta-otomobiller-carpisti-kadin-yolcu-camdan-firladi-7792716/
5179,https://www.sozcu.com.tr/spor/futbol/deniz-turuc-basaksehir-ile-sozlesmesini-uzatti-7801859/
5180,https://www.sozcu.com.tr/2023/gundem/edirnenin-suyunu-karsilayan-barajin-doluluk-orani-korkuttu-7811108/
5181,https://www.sozcu.com.tr/2023/dunya/fransiz-polisi-plastik-mermi-kullanim-kurallarini-ihlal-etmis-7786822/
5182,https://www.sozcu.com.tr/2023/dunya/moskova-diken-ustunde-pes-pese-iha-saldirilari-7778650/
